Sampled_PSU;Pik;Size_Stratum;STRATUM;PSU_ID;PSU_MOS;PSU_MOS.1;ALLOC;threshold;final_populationdom;sampling_fraction;SR;SizeSR;stratum;N_PSU_Stratum;PSU_final_sample_unit;nSR
0;0.0741256307638768;17241;4000;337;1278;1278;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0735456180035961;17241;4000;350;1268;1268;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0655414419117221;17241;4000;307;1130;1130;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0621193666260658;17241;4000;323;1071;1071;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0577692709239603;17241;4000;301;996;996;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0573052607157357;17241;4000;339;988;988;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
1;0.0509251203526478;17241;4000;327;878;878;4;215512.5;17241;0.00023200510411229;0;0;40001;18;4;1
0;0.036772809001798;17241;4000;334;634;634;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0317266979873557;17241;4000;322;547;547;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0305086711907662;17241;4000;316;526;526;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0297546546024013;17241;4000;336;513;513;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0237805231715098;17241;4000;338;410;410;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0192564236413201;17241;4000;349;332;332;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
0;0.0061481352589757;17241;4000;333;106;106;4;215512.5;17241;0.00023200510411229;0;0;40001;18;0;0
1;1;99067;5000;382;99067;99067;94;53759.0425531915;101067;0.000930076088139551;1;99067;50001;1;92;0
1;1;2000;5000;380;2000;2000;94;53759.0425531915;101067;0.000930076088139551;1;0;50002;1;2;0
1;0.396988436613156;47218;6000;373;18745;18745;41;57582.9268292683;47218;0.00086831293150917;0;0;60001;3;41;1
0;0.377101952645178;47218;6000;372;17806;17806;41;57582.9268292683;47218;0.00086831293150917;0;0;60001;3;0;0
0;0.225909610741666;47218;6000;354;10667;10667;41;57582.9268292683;47218;0.00086831293150917;0;0;60001;3;0;0
0;0.151794534079684;30370;7000;379;4610;4610;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.148271320381956;30370;7000;367;4503;4503;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.146065195917023;30370;7000;381;4436;4436;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.139117550214027;30370;7000;351;4225;4225;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.0886730325979585;30370;7000;360;2693;2693;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.0853803095159697;30370;7000;361;2593;2593;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
1;0.082647349357919;30370;7000;355;2510;2510;8;189812.5;30370;0.000263417846559104;0;0;70001;9;8;1
0;0.0818241685874218;30370;7000;357;2485;2485;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.0762265393480408;30370;7000;383;2315;2315;8;189812.5;30370;0.000263417846559104;0;0;70001;9;0;0
0;0.073308695980089;26518;8000;359;1944;1944;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0662945923523644;26518;8000;378;1758;1758;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0656158081303266;26518;8000;364;1740;1740;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0643336601553662;26518;8000;356;1706;1706;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0637680066370013;26518;8000;362;1691;1691;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0634286145259823;26518;8000;374;1682;1682;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0628252507730598;26518;8000;365;1666;1666;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0627121200693868;26518;8000;358;1663;1663;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0621841767855796;26518;8000;352;1649;1649;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.056942454182065;26518;8000;368;1510;1510;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0558488573798929;26518;8000;363;1481;1481;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0523418055660306;26518;8000;366;1388;1388;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
1;0.0518892827513387;26518;8000;353;1376;1376;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;7;1
0;0.050644845010936;26518;8000;371;1343;1343;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0429519571611735;26518;8000;369;1139;1139;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0410287351987329;26518;8000;370;1088;1088;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.03737084244664;26518;8000;376;991;991;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.0184025944641376;26518;8000;375;488;488;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
0;0.00810770042989667;26518;8000;377;215;215;7;189414.285714286;26518;0.000263971641903613;0;0;80001;19;0;0
1;1;92833;9000;8;92833;92833;954;4865.46121593291;92833;0.0102765180485388;1;92833;90001;1;954;0
1;1;33661;10000;51;33661;33661;767;6911.99478487614;106030;0.0072338017542205;1;33661;100001;1;243;0
1;1;18909;10000;11;18909;18909;767;6911.99478487614;106030;0.0072338017542205;1;18909;100002;1;137;0
1;1;15638;10000;40;15638;15638;767;6911.99478487614;106030;0.0072338017542205;1;15638;100003;1;113;0
1;1;14283;10000;13;14283;14283;767;6911.99478487614;106030;0.0072338017542205;1;14283;100004;1;103;0
1;1;13032;10000;4;13032;13032;767;6911.99478487614;106030;0.0072338017542205;1;13032;100005;1;94;0
1;1;10507;10000;41;10507;10507;767;6911.99478487614;106030;0.0072338017542205;1;10507;100006;1;76;0
1;1;7040;11000;72;7040;7040;1804;5706.76274944568;205900;0.00876153472559495;1;7040;110001;1;62;0
1;1;7023;11000;15;7023;7023;1804;5706.76274944568;205900;0.00876153472559495;1;7023;110002;1;62;0
1;1;6339;11000;85;6339;6339;1804;5706.76274944568;205900;0.00876153472559495;1;6339;110003;1;56;0
1;1;6070;11000;19;6070;6070;1804;5706.76274944568;205900;0.00876153472559495;1;6070;110004;1;53;0
1;1;5802;11000;113;5802;5802;1804;5706.76274944568;205900;0.00876153472559495;1;5802;110005;1;51;0
1;1;4686;11000;37;4686;4686;1804;5706.76274944568;205900;0.00876153472559495;1;0;1100010;1;41;0
1;1;4682;11000;22;4682;4682;1804;5706.76274944568;205900;0.00876153472559495;1;0;1100011;1;41;0
1;1;4655;11000;29;4655;4655;1804;5706.76274944568;205900;0.00876153472559495;1;0;1100012;1;41;0
1;1;4564;11000;46;4564;4564;1804;5706.76274944568;205900;0.00876153472559495;1;0;1100013;1;40;0
1;1;4526;11000;38;4526;4526;1804;5706.76274944568;205900;0.00876153472559495;1;0;1100014;1;40;0
1;1;4308;11000;61;4308;4308;1804;5706.76274944568;205900;0.00876153472559495;1;0;1100015;1;38;0
1;1;5440;11000;106;5440;5440;1804;5706.76274944568;205900;0.00876153472559495;1;0;110006;1;48;0
1;1;5382;11000;91;5382;5382;1804;5706.76274944568;205900;0.00876153472559495;1;0;110007;1;47;0
1;1;5172;11000;56;5172;5172;1804;5706.76274944568;205900;0.00876153472559495;1;0;110008;1;45;0
1;1;4917;11000;17;4917;4917;1804;5706.76274944568;205900;0.00876153472559495;1;0;110009;1;43;0
0;0.504956707240557;7969;11000;70;4024;4024;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100016;2;0;0
1;0.495043292759443;7969;11000;109;3945;3945;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100016;2;70;1
1;0.523669430328965;7478;11000;95;3916;3916;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100017;2;66;1
0;0.476330569671035;7478;11000;42;3562;3562;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100017;2;0;0
1;0.500495540138751;7063;11000;80;3535;3535;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100018;2;62;1
0;0.499504459861249;7063;11000;59;3528;3528;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100018;2;0;0
1;0.50503355704698;6556;11000;62;3311;3311;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100019;2;57;1
0;0.49496644295302;6556;11000;79;3245;3245;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100019;2;0;0
1;0.501624129930394;6465;11000;60;3243;3243;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100020;2;57;1
0;0.498375870069606;6465;11000;76;3222;3222;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100020;2;0;0
0;0.504742333227948;6326;11000;6;3193;3193;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100021;2;0;0
1;0.495257666772052;6326;11000;67;3133;3133;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100021;2;55;1
1;0.503956079444534;6193;11000;31;3121;3121;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100022;2;54;1
0;0.496043920555466;6193;11000;23;3072;3072;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100022;2;0;0
0;0.502637652489284;6066;11000;28;3049;3049;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100023;2;0;0
1;0.497362347510715;6066;11000;96;3017;3017;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100023;2;53;1
1;0.503612838178457;5951;11000;108;2997;2997;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100024;2;52;1
0;0.496387161821543;5951;11000;34;2954;2954;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100024;2;0;0
0;0.502578205568924;5818;11000;77;2924;2924;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100025;2;0;0
1;0.497421794431076;5818;11000;82;2894;2894;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100025;2;51;1
1;0.500089525514772;5585;11000;78;2793;2793;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100026;2;49;1
0;0.499910474485228;5585;11000;104;2792;2792;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100026;2;0;0
0;0.504749725977347;5474;11000;57;2763;2763;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100027;2;0;0
1;0.495250274022653;5474;11000;47;2711;2711;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100027;2;48;1
1;0.505172089524168;5317;11000;74;2686;2686;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100028;2;47;1
0;0.494827910475832;5317;11000;102;2631;2631;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100028;2;0;0
0;0.500190985485103;5236;11000;86;2619;2619;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100029;2;0;0
1;0.499809014514897;5236;11000;71;2617;2617;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100029;2;46;1
1;0.503566608829767;5187;11000;52;2612;2612;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100030;2;45;1
0;0.496433391170233;5187;11000;105;2575;2575;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100030;2;0;0
0;0.335441370223979;7590;11000;114;2546;2546;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100031;3;0;0
1;0.334255599472991;7590;11000;21;2537;2537;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100031;3;67;1
0;0.33030303030303;7590;11000;30;2507;2507;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100031;3;0;0
